HBNAME,Site,Date,Date Analysed,SW Sample Number,N1 Description,N1 Reported Value,N1 Sample 1,N1 Sample 2,N1 Sample 3,Calculated Mean,Standard Deviation,Flow (l/day),Ammonia (mg/l),pH Value,Modelled Flow (l/day),Million Gene Copies Per Person per Day,Analysis Lab,(Row Count)
Highland,Allanfearn,22/07/2021,26/07/2021,15015988,Positive,92510,88278.28,96743.07,,92510.68,5985.51,19785600,27.68,,21293079,29.49,SEPA - Low Volume,1
Highland,Allanfearn,23/07/2021,26/07/2021,15015989,Positive,94067,98301.2,89833.85,,94067.52,5987.32,20995200,22.04,,25297155,31.82,SEPA - Low Volume,1
Highland,Allanfearn,26/07/2021,28/07/2021,15015990,Positive,112407,112235.69,112578.83,,112407.26,242.64,21772800,25.97,,22345077,39.44,SEPA - Low Volume,1
Highland,Allanfearn,27/07/2021,28/07/2021,15015991,Positive,175138,171061.48,179215.99,,175138.74,5766.11,37843200,26.02,,22312597,106.8,SEPA - Low Volume,1
Highland,Allanfearn,28/07/2021,29/07/2021,15015992,Positive,60354,46829.14,73879.93,,60354.53,19127.8,40953600,14.54,,34648470,39.83,SEPA - Low Volume,1
Highland,Allanfearn,30/07/2021,02/08/2021,15015993,Positive,171697,151815.32,191579.39,,171697.36,28117.44,,18.31,,29104924,80.53,SEPA - Low Volume,1
Highland,Allanfearn,02/08/2021,03/08/2021,,Positive,56164,59390.75,52938.23,,56164.49,4562.62,,,,,26.52,SEPA - Low Volume,1
Highland,Allanfearn,03/08/2021,04/08/2021,15015995,Positive,43934,43164.89,44704.56,,43934.73,1088.71,22291200,25.23,,22838953,15.78,SEPA - Low Volume,1
Highland,Allanfearn,04/08/2021,05/08/2021,15015996,Positive,41472,44443.83,38501.53,,41472.68,4201.84,22118400,26.36,,22094612,14.78,SEPA - Low Volume,1
Highland,Allanfearn,06/08/2021,09/08/2021,15015997,Positive,32180,40325,24036,,32180.5,11518.06,23587200,26.23,,22177373,12.23,SEPA - Low Volume,1
Highland,Allanfearn,10/08/2021,11/08/2021,15015999,Positive,24189,30551,17827,,24189,8997.23,24883200,24.23,,23548251,9.7,SEPA - Low Volume,1
Highland,Allanfearn,11/08/2021,12/08/2021,15016000,Positive,30467,29303,31632,,30467.5,1646.85,32054400,26.21,,22190170,15.74,SEPA - Low Volume,1
Highland,Allanfearn,13/08/2021,16/08/2021,15016001,Positive,77208,63494.4,90923.52,,77208.96,19395.31,25833600,22.81,,24648663,32.14,SEPA - Low Volume,1
Highland,Allanfearn,16/08/2021,17/08/2021,,Positive,27743,39087.59,16398.99,,27743.29,16043.26,,,,,13.1,SEPA - Low Volume,1
Highland,Allanfearn,17/08/2021,18/08/2021,15016003,Positive,44701,41007.72,48395.11,,44701.41,5223.67,21686400,29.03,,20539920,15.62,SEPA - Low Volume,1
Highland,Allanfearn,18/08/2021,19/08/2021,,Positive,60093,57414.16,62771.94,,60093.05,3788.53,,,,,28.38,SEPA - Low Volume,1
Highland,Allanfearn,20/08/2021,23/08/2021,15296292,Positive,175738,190033.42,161443.54,,175738.48,20216.09,22723200,28.16,,21018028,64.35,SEPA - Low Volume,1
Highland,Allanfearn,23/08/2021,24/08/2021,15296293,Positive,207305,181316.78,233294.35,,207305.56,36753.69,21427200,27.03,,21679182,71.58,SEPA - Low Volume,1
Highland,Allanfearn,24/08/2021,25/08/2021,15296294,Positive,180701,178169.04,183233.57,,180701.3,3581.16,21254400,28.73,,20701911,61.89,SEPA - Low Volume,1
Highland,Allanfearn,25/08/2021,26/08/2021,15296295,Positive,317356,296145.85,338566.28,,317356.07,29995.77,21600000,29.2,,20449423,110.46,SEPA - Low Volume,1
Highland,Allanfearn,27/08/2021,30/08/2021,15296296,Positive,454669,504955.44,404382.93,,454669.18,71115.5,20476800,29.08,,20513207,150.02,SEPA - Low Volume,1
Highland,Allanfearn,31/08/2021,01/09/2021,15296297,Positive,318495,302465.84,334525.06,,318495.45,22669.29,19526400,32.61,,18810738,100.21,SEPA - Low Volume,1
Highland,Allanfearn,01/09/2021,02/09/2021,15296298,Positive,645198,664533.85,625863.78,,645198.82,27343.87,19526400,33.58,,18398356,203.01,SEPA - Low Volume,1
Highland,Allanfearn,02/09/2021,03/09/2021,15296299,Positive,709834,701146.83,718522.83,,709834.83,12286.69,19353600,31.72,,19208526,221.37,SEPA - Low Volume,1
Highland,Allanfearn,03/09/2021,06/09/2021,15296300,Analysis Failed,,,,,,,18921600,30.99,,19549732,,SEPA - Low Volume,1
Highland,Allanfearn,06/09/2021,07/09/2021,,Positive,432453,419517.98,445389.27,,432453.63,18293.77,,,,,204.24,SEPA - Low Volume,1
Highland,Allanfearn,07/09/2021,08/09/2021,15296302,Positive,1313311,1147326.04,1479295.98,,1313311.01,234738.2,21772800,28.27,,20956152,460.77,SEPA - Low Volume,1
Highland,Allanfearn,08/09/2021,09/09/2021,15296303,Positive,286147,297698.6,274596.6,,286147.6,16335.58,20563200,29.17,,20465326,94.82,SEPA - Low Volume,1
Highland,Allanfearn,10/09/2021,13/09/2021,15296304,Positive,176275,179719.62,172831.34,,176275.48,4870.75,31276800,23.85,,23831438,88.84,SEPA - Low Volume,1
Highland,Allanfearn,13/09/2021,14/09/2021,15296305,Positive,295005,310682.58,279328.08,,295005.33,22170.98,20217600,25.08,,22942178,96.11,SEPA - Low Volume,1
Highland,Allanfearn,14/09/2021,15/09/2021,15296306,Positive,312737,319020.33,306453.99,,312737.16,8885.74,19958400,29.59,,20245268,100.58,SEPA - Low Volume,1
Highland,Allanfearn,17/09/2021,20/09/2021,15296308,Positive,334405,326265.25,342545.52,,334405.39,11511.89,20304000,30.05,,20010461,109.41,SEPA - Low Volume,1
Highland,Allanfearn,20/09/2021,21/09/2021,15296309,Positive,107087,82452.56,131721.69,,107087.12,34838.53,24278400,24.51,,23344528,41.89,SEPA - Low Volume,1
Highland,Allanfearn,21/09/2021,22/09/2021,15296339,Positive,222711,187095.63,258327.63,,222711.63,50368.63,20736000,27.59,,21345586,74.42,SEPA - Low Volume,1
Highland,Allanfearn,22/09/2021,23/09/2021,15296338,Positive,243526,276049.79,211003.53,,243526.66,45994.66,32140800,28.12,,21040634,126.13,SEPA - Low Volume,1
Highland,Allanfearn,24/09/2021,27/09/2021,15296312,Positive,182538,170318.96,194758.94,,182538.95,17281.68,22550400,27,,21697396,66.33,SEPA - Low Volume,1
Highland,Allanfearn,28/09/2021,29/09/2021,15296314,Positive,65569,69625.72,61513.92,,65569.82,5735.91,26956800,10.25,,45134822,28.48,SEPA - Low Volume,1
Highland,Allanfearn,29/09/2021,30/09/2021,15296315,Positive,108140,90795,125485.53,,108140.27,24529.91,,22.81,,24648663,42.95,SEPA - Low Volume,1
Highland,Allanfearn,01/10/2021,04/10/2021,15296316,Positive,117328,105057.49,129600.39,,117328.94,17354.45,25833600,21.36,,25903852,48.84,SEPA - Low Volume,1
Highland,Allanfearn,05/10/2021,06/10/2021,15296317,Positive,98563,98392.6,98734.07,,98563.34,241.46,24537600,26.88,,21770608,38.97,SEPA - Low Volume,1
Highland,Allanfearn,06/10/2021,07/10/2021,15296318,Positive,55160,54639.16,55680.89,,55160.03,736.61,24192000,26.02,,22312597,21.5,SEPA - Low Volume,1
Highland,Allanfearn,08/10/2021,11/10/2021,15296319,Positive,62879,54288.58,71470.22,,62879.4,12149.26,26956800,22.97,,24518712,27.31,SEPA - Low Volume,1
Highland,Allanfearn,12/10/2021,13/10/2021,15296320,Positive,52850,54889.23,50812.29,,52850.76,2882.84,40608000,13.27,,37128021,34.58,SEPA - Low Volume,1
Highland,Allanfearn,13/10/2021,14/10/2021,15296321,Positive,98044,80497.75,115591.81,,98044.78,24815.24,31017600,17.29,,30394275,49,SEPA - Low Volume,1
Highland,Allanfearn,14/10/2021,15/10/2021,15296322,Positive,66516,75968.78,57065.08,,66516.93,13366.94,31104000,19.55,,27697790,33.34,SEPA - Low Volume,1
Highland,Allanfearn,15/10/2021,18/10/2021,15296323,Positive,168984,149368.2,188601.52,,168984.86,27742.15,31276800,19.05,,28245817,85.17,SEPA - Low Volume,1
Highland,Allanfearn,18/10/2021,19/10/2021,15296324,Positive,77238,79348.07,75128.33,,77238.2,2983.81,36460800,14.53,,34666501,45.38,SEPA - Low Volume,1
Highland,Allanfearn,19/10/2021,20/10/2021,15296325,Positive,45174,50120.74,40228.81,,45174.78,6994.65,34905600,14.81,,34169704,25.41,SEPA - Low Volume,1
Highland,Allanfearn,20/10/2021,22/10/2021,15296326,Positive,43636,38400.01,48873.74,,43636.87,7406.05,38534400,13.88,,35887328,27.1,SEPA - Low Volume,1
Highland,Allanfearn,21/10/2021,25/10/2021,,Positive,76101,75438.71,76764.42,,76101.57,937.42,,,,,35.94,SEPA - Low Volume,1
Highland,Allanfearn,25/10/2021,26/10/2021,15296328,Positive,46463,46789.11,46138.71,,46463.91,459.9,38793600,13.41,,36834517,29.05,SEPA - Low Volume,1
Highland,Allanfearn,26/10/2021,27/10/2021,15296329,Positive,156278,154830.68,157725.44,,156278.06,2046.9,,15.61,,32836949,82.69,SEPA - Low Volume,1
Highland,Allanfearn,27/10/2021,28/10/2021,15296330,Positive,179109,182655.22,175564.34,,179109.78,5014.01,,15.09,,33689133,97.23,SEPA - Low Volume,1
Highland,Allanfearn,29/10/2021,01/11/2021,15296331,Positive,245371,230162.6,260581.17,,245371.88,21509.18,,17.5,,30118045,119.08,SEPA - Low Volume,1
Highland,Allanfearn,01/11/2021,03/11/2021,15296332,Positive,90051,91968.24,88135.25,,90051.74,2710.33,46828800,10.3,,44969031,67.95,SEPA - Low Volume,1
Highland,Allanfearn,03/11/2021,04/11/2021,15296333,Positive,45107,42768.15,47447.09,,45107.62,3308.52,43027200,11.82,,40523355,31.27,SEPA - Low Volume,1
Highland,Allanfearn,05/11/2021,09/11/2021,15296334,Weak Positive,1786,3572.18,0,,1786.09,2525.91,40953600,15.83,,32491246,1.18,SEPA - Low Volume,1
Highland,Allanfearn,08/11/2021,09/11/2021,15296335,Positive,56300,52585.33,60015.35,,56300.34,5253.81,39139200,12.4,,39081610,35.51,SEPA - Low Volume,1
Highland,Allanfearn,10/11/2021,11/11/2021,15296336,Positive,52602,59273.88,45932.06,,52602.97,9434.09,39916800,13.21,,37255480,33.84,SEPA - Low Volume,1
Highland,Allanfearn,12/11/2021,15/11/2021,15296337,Positive,67430,80916,53944,,67430,19072.08,39398400,15.81,,32522324,42.81,SEPA - Low Volume,1
Highland,Allanfearn,15/11/2021,17/11/2021,15597952,Positive,112717,76020,149414,,112717,51897.4,36547200,20.03,,27194355,66.38,SEPA - Low Volume,1
Highland,Allanfearn,17/11/2021,18/11/2021,15597954,Positive,44245,49550.65,38939.63,,44245.14,7503.12,40435200,15.26,,33404926,28.83,SEPA - Low Volume,1
Highland,Allanfearn,22/11/2021,24/11/2021,15597956,Positive,165322,139320.03,191325.1,,165322.56,36773.14,25401600,22.55,,24863284,67.67,SEPA - Low Volume,1
Highland,Allanfearn,23/11/2021,24/11/2021,15597957,Positive,166588,160681.89,172494.62,,166588.26,8352.87,23241600,25.88,,22403817,62.39,SEPA - Low Volume,1
Highland,Allanfearn,29/11/2021,06/12/2021,,Positive,194730,199728.7,189731.44,,194730.07,7069.13,,,,,91.97,SEPA - Low Volume,1
Highland,Allanfearn,01/12/2021,06/12/2021,15597959,Positive,144194,129935.99,158452.86,,144194.43,20164.47,34819200,21.83,,25480973,80.9,SEPA - Low Volume,1
Highland,Allanfearn,06/12/2021,07/12/2021,15597961,Positive,155588,168628,142548,,155588,18441.34,30585600,19.76,,27474895,76.68,SEPA - Low Volume,1
Highland,Allanfearn,07/12/2021,10/12/2021,15597962,Positive,166736,168260.39,165211.71,,166736.05,2155.74,30931200,18.94,,28369788,83.11,SEPA - Low Volume,1
Highland,Allanfearn,09/12/2021,10/12/2021,15597963,Positive,12699,15529.31,9869.71,,12699.51,4001.94,30499200,19.83,,27401518,6.24,SEPA - Low Volume,1
Highland,Allanfearn,10/12/2021,13/12/2021,15597964,Positive,19960,23333.95,16586.16,,19960.05,4771.41,30672000,20.96,,26276834,9.87,SEPA - Low Volume,1
Highland,Allanfearn,13/12/2021,16/12/2021,15597966,Positive,22538,17021.68,28056.25,,22538.96,7802.62,28080000,21.96,,25366817,10.2,SEPA - Low Volume,1
Highland,Allanfearn,15/12/2021,16/12/2021,15597967,Positive,124993,125961.35,124024.7,,124993.02,1369.41,33264000,21.43,,25839838,67,SEPA - Low Volume,1
Highland,Allanfearn,20/12/2021,21/12/2021,15597968,Positive,191008,215374.32,166642.07,,191008.19,34458.9,25747200,25.37,,22743578,79.25,SEPA - Low Volume,1
Highland,Allanfearn,03/01/2022,05/01/2022,15597973,Analysis Failed,,,,,,,45360000,13.35,,36959642,,SEPA - Low Volume,1
Highland,Allanfearn,04/01/2022,06/01/2022,15597974,Positive,106768,66296.14,147240.91,,106768.52,57236.59,41472000,14.21,,35255267,71.35,SEPA - Low Volume,1
Highland,Allanfearn,06/01/2022,07/01/2022,,Positive,102483,105004.59,99961.45,,102483.02,3566.04,,,,,48.4,SEPA - Low Volume,1
Highland,Allanfearn,10/01/2022,11/01/2022,15597978,Positive,90873,90952.03,90795.26,,90873.64,110.85,32572800,20.16,,27061636,47.7,SEPA - Low Volume,1
Highland,Allanfearn,12/01/2022,14/01/2022,15597979,Analysis Failed,,,,,,,27907200,21.57,,25712906,,SEPA - Low Volume,1
Highland,Allanfearn,14/01/2022,17/01/2022,15597980,Positive,147641,140347.83,154934.7,,147641.27,10314.47,27907200,24.68,,23222822,66.39,SEPA - Low Volume,1
Highland,Allanfearn,17/01/2022,18/01/2022,15597981,Positive,31996,34462.44,29531.12,,31996.78,3486.97,26092800,23.57,,24045225,13.45,SEPA - Low Volume,1
Highland,Allanfearn,19/01/2022,20/01/2022,15597982,Positive,63465,58609.61,68322.02,,63465.81,6867.71,33350400,23.7,,23945415,34.11,SEPA - Low Volume,1
Highland,Allanfearn,21/01/2022,25/01/2022,15597983,Analysis Failed,,,,,,,25228800,24.94,,23039504,,SEPA - Low Volume,1
Highland,Allanfearn,25/01/2022,27/01/2022,,Positive,111312,117195.33,105428.76,,111312.05,8320.23,,,,,52.57,SEPA - Low Volume,1
Highland,Allanfearn,26/01/2022,27/01/2022,15597986,Analysis Failed,,,,,,,28857600,26.67,,21900120,,SEPA - Low Volume,1
Highland,Allanfearn,01/02/2022,02/02/2022,15597988,Positive,47053,48684.93,45422.18,,47053.55,2307.11,,22.74,,24706022,18.73,SEPA - Low Volume,1
Highland,Allanfearn,02/02/2022,03/02/2022,15812019,Positive,21153,15862.91,26444.6,,21153.75,7482.38,,24.92,,23053486,7.86,SEPA - Low Volume,1
Highland,Allanfearn,03/02/2022,04/02/2022,15812020,Positive,57575,60882.91,54268.28,,57575.6,4677.24,,25.5,,22655839,21.02,SEPA - Low Volume,1
Highland,Allanfearn,04/02/2022,07/02/2022,15812021,Positive,94059,112565.16,75553.91,,94059.54,26170.91,,19.34,,27924930,42.33,SEPA - Low Volume,1
Highland,Allanfearn,07/02/2022,08/02/2022,15812022,Positive,52111,62787.5,41435.33,,52111.42,15098.27,,13.89,,35867788,30.12,SEPA - Low Volume,1
Highland,Allanfearn,09/02/2022,10/02/2022,,Positive,226388,228565.32,224212.21,,226388.77,3078.11,,,,,106.92,SEPA - Low Volume,1
(Empty),Allanfearn,21/01/2022,25/01/2022,,Positive,60867,56101.51,65633.45,,60867.48,6740.1,,,,,,SEPA - Low Volume,1
Lanarkshire,Allers,08/01/2021,12/01/2021,14597695,Positive,164611,155809.17,168308.53,169715.92,164611.21,7655.2,9884160,26.98,7.4,13925869,53.99,SEPA,1
Lanarkshire,Allers,13/01/2021,14/01/2021,14597698,Positive,160353,175992.79,144715.07,,160353.93,22116.69,15275520,15.35,7.3,19268102,81.28,SEPA,1
Lanarkshire,Allers,19/01/2021,20/01/2021,14597701,Positive,60401,60401.2,66068.58,,63234.89,4007.45,26516160,10.24,,24325282,55.64,SEPA,1
Lanarkshire,Allers,25/01/2021,26/01/2021,14601850,Positive,70511,66313.86,74708.53,,70511.19,5935.93,10938240,22.56,,15436843,25.59,SEPA,1
Lanarkshire,Allers,02/02/2021,03/02/2021,14622394,Positive,44506,52889.38,36123.91,,44506.65,11854.98,11862720,20.72,,16211809,17.52,SEPA,1
Lanarkshire,Allers,08/02/2021,10/02/2021,14637629,Positive,12350,12873.95,11827.99,,12350.97,739.61,14636160,6.81,,30764570,6,SEPA,1
Lanarkshire,Allers,16/02/2021,18/02/2021,14671492,Positive,60768,48214.09,73321.94,,60768.02,17753.93,14757120,15.12,,19436309,29.76,SEPA,1
Lanarkshire,Allers,22/02/2021,23/02/2021,14685416,Positive,46774,48548,45001,,46774.5,2508.11,17400960,13.35,,20880652,27.01,SEPA,1
Lanarkshire,Allers,01/03/2021,03/03/2021,14718455,Positive,15091,13514.24,16668.21,,15091.22,2230.19,10272960,22.82,,15335337,5.14,SEPA,1
Lanarkshire,Allers,11/03/2021,12/03/2021,14739067,Positive (DNQ),2164,2825.63,1502.63,,2164.13,935.5,35838720,6.47,,31685226,2.57,SEPA,1
Lanarkshire,Allers,19/03/2021,22/03/2021,14748861,Positive (DNQ),3334,3212.77,3455.61,,3334.19,171.71,,24.06,,14875205,1.65,SEPA,1
Lanarkshire,Allers,24/03/2021,25/03/2021,14765060,Positive (DNQ),3694,4020.61,3369.02,,3694.82,460.74,,27.16,,13872658,1.7,SEPA,1
Lanarkshire,Allers,01/04/2021,06/04/2021,14786921,Positive (DNQ),8910,6942.84,10877.73,,8910.29,2782.39,,16.65,,18387054,5.44,SEPA,1
Lanarkshire,Allers,08/04/2021,09/04/2021,14817795,Positive (DNQ),3857,2184.57,2809.1,6580.13,3857.93,2378.08,,27.86,,13670898,1.75,SEPA,1
Lanarkshire,Allers,15/04/2021,16/04/2021,14834291,Positive,15269,13025.62,17512.95,,15269.28,3173.02,,30.34,,13015925,6.59,SEPA,1
Lanarkshire,Allers,30/04/2021,04/05/2021,14880347,Positive,12276,11146.44,13406.24,,12276.34,1597.92,,31.63,,12707604,5.18,SEPA,1
Lanarkshire,Allers,06/05/2021,07/05/2021,14890622,Positive (DNQ),7443,6011.88,8874.22,,7443.05,2023.98,,22.61,,15417180,3.81,SEPA,1
Lanarkshire,Allers,13/05/2021,14/05/2021,14914111,Positive,10590,10590.15,,,10590.15,,,13.04,,21165019,7.44,SEPA,1
Lanarkshire,Allers,21/05/2021,24/05/2021,14936581,Positive (DNQ),2386,1527.35,3245.26,,2386.31,1214.75,,25.78,,14295464,1.13,SEPA,1
Lanarkshire,Allers,26/05/2021,28/05/2021,14974449,Positive (DNQ),4087,4293.22,3881,,4087.11,291.48,,22.53,,15448674,2.1,SEPA,1
Lanarkshire,Allers,31/05/2021,01/06/2021,14986444,Positive,12959,14598.41,11320.07,,12959.24,2318.14,,29.28,,13285165,5.71,SEPA,1
Lanarkshire,Allers,10/06/2021,11/06/2021,15013724,Positive (DNQ),9470,7604.14,11335.74,,9469.94,2638.64,,31.19,,12810507,4.03,SEPA,1
Lanarkshire,Allers,14/06/2021,16/06/2021,15047063,Positive,14018,13982.83,14054.08,,14018.46,50.39,,27.3,,13831654,6.43,SEPA,1
Lanarkshire,Allers,25/06/2021,28/06/2021,15070081,Positive,77538,77538.83,,,77538.83,,,21.6,,15828196,40.72,SEPA,1
Lanarkshire,Allers,02/07/2021,05/07/2021,15092640,Positive,317623,336557.02,298690.9,,317623.96,26775.39,,31.15,,12819976,135.11,SEPA - Low Volume,1
Lanarkshire,Allers,09/07/2021,12/07/2021,15120881,Positive,274111,230247.95,317975.14,,274111.54,62032.49,,29.39,,13256515,120.57,SEPA - Low Volume,1
Lanarkshire,Allers,16/07/2021,19/07/2021,15152258,Positive,172052,193231.93,150872.86,,172052.39,29952.39,,29.69,,13179230,75.24,SEPA - Low Volume,1
Lanarkshire,Allers,23/07/2021,26/07/2021,15161108,Positive,108883,135635.1,82132.33,,108883.71,37832.17,,29.91,,13123331,47.41,SEPA - Low Volume,1
Lanarkshire,Allers,30/07/2021,02/08/2021,,Positive,182675,186509.51,178840.92,,182675.21,5422.51,,,,,101.46,SEPA - Low Volume,1
Lanarkshire,Allers,30/08/2021,31/08/2021,15313516,Positive,960625,986485.94,934764.66,,960625.3,36572.47,,30.16,,13060592,416.31,SEPA - Low Volume,1
Lanarkshire,Allers,10/09/2021,13/09/2021,15337511,Positive,1081826,1177475.07,986177,,1081826.03,135268.16,,28.76,,13422933,481.84,SEPA - Low Volume,1
Lanarkshire,Allers,16/09/2021,17/09/2021,15351795,Positive,299940,296806.79,303073.87,,299940.33,4431.5,,26.99,,13922898,138.57,SEPA - Low Volume,1
Lanarkshire,Allers,23/09/2021,24/09/2021,15387144,Positive,138315,174431.82,102200.13,,138315.98,51075.52,,27.18,,13866780,63.64,SEPA - Low Volume,1
Lanarkshire,Allers,01/10/2021,04/10/2021,15405019,Positive,77248,85484.97,69011.31,,77248.14,11648.63,,7.08,,30083539,77.11,SEPA - Low Volume,1
Lanarkshire,Allers,18/10/2021,19/10/2021,15482086,Positive,123163,123070.55,123255.54,,123163.04,130.81,,25.81,,14285895,58.38,SEPA - Low Volume,1
Lanarkshire,Allers,26/10/2021,27/10/2021,15516546,Positive,41069,29375.39,52764.6,,41070,16538.66,,7.97,,28100998,38.3,SEPA - Low Volume,1
Lanarkshire,Allers,01/11/2021,02/11/2021,15538385,Positive,57559,33449.44,81669.92,,57559.68,34097.03,,7.29,,29581514,56.5,SEPA - Low Volume,1
Lanarkshire,Allers,08/11/2021,09/11/2021,15564568,Positive,310774,367559.26,253990.16,,310774.71,80305.49,,19.84,,16621989,171.41,SEPA - Low Volume,1
Lanarkshire,Allers,15/11/2021,16/11/2021,15589612,Positive,237807,188294.85,287319.77,,237807.31,70021.2,,18.1,,17524011,138.28,SEPA - Low Volume,1
Lanarkshire,Allers,22/11/2021,23/11/2021,15613955,Positive,374575,396204.5,352946.94,,374575.72,30587.71,,23.8,,14968547,186.05,SEPA - Low Volume,1
Lanarkshire,Allers,06/12/2021,07/12/2021,15660283,Positive,243833,218002,269664,,243833,36530.55,,15.66,,19047572,154.11,SEPA - Low Volume,1
Lanarkshire,Allers,13/12/2021,14/12/2021,15683612,Positive,249906,255673.94,244139.81,,249906.88,8155.86,,14.64,,19800686,164.19,SEPA - Low Volume,1
Lanarkshire,Allers,29/12/2021,30/12/2021,15697536,Positive,449283,445836.63,452730.68,,449283.66,4874.83,,7.42,,29282007,436.54,SEPA - Low Volume,1
Lanarkshire,Allers,04/01/2022,06/01/2022,15760338,Analysis Failed,,,,,,,,7.59,,28902595,,SEPA - Low Volume,1
Lanarkshire,Allers,08/02/2022,09/02/2022,,Positive,204570,162095.15,247045.45,,204570.3,60068.93,,,,,113.62,SEPA - Low Volume,1
(Empty),Allers - St Leonards,06/04/2021,08/04/2021,,Weak Positive,700,0,850.66,,425.33,601.51,,44.16,,4534326,0.16,SEPA,1
(Empty),Allers - St Leonards,07/04/2021,08/04/2021,,Weak Positive,453,0,907.97,,453.98,642.03,,41.28,,4713849,0.18,SEPA,1
(Empty),Allers - St Leonards,08/04/2021,09/04/2021,,Positive,21179,21390.78,20968.15,,21179.47,298.84,,55.9,,3958836,7.14,SEPA,1
(Empty),Allers - St Leonards,09/04/2021,12/04/2021,,Positive (DNQ),2654,2299.58,3008.93,,2654.25,501.59,,44.42,,4519027,1.02,SEPA,1
(Empty),Allers - St Leonards,10/04/2021,13/04/2021,,Positive,106163,113047.95,99278.88,,106163.41,9736.2,,43.68,,4562947,41.23,SEPA,1
(Empty),Allers - St Leonards,14/04/2021,15/04/2021,,Weak Positive,1174,1177.48,1172.32,,1174.9,3.65,,47.99,,4322313,0.43,SEPA,1
(Empty),Allers - St Leonards,16/04/2021,20/04/2021,,Weak Positive,251,503.57,0,,251.78,356.08,,47.84,,4330111,0.09,SEPA,1
(Empty),Allers - St Leonards,26/04/2021,28/04/2021,,Positive,40169,40169.3,,,40169.3,,,,,,15.11,SEPA,1
Forth Valley,Alloa,15/12/2020,(Empty),14541413,Positive,34953,32696.59,27258.7,44906.21,34953.83,9037.7,168154272,5.94,7.2,37789254,169.1,SEPA,1
Forth Valley,Alloa,16/12/2020,(Empty),14541416,Positive,22351,23528.17,21901.98,21623.5,22351.22,1028.74,101922624,8.77,7.1,30195798,65.54,SEPA,1
Forth Valley,Alloa,21/12/2020,(Empty),14541422,Positive (DNQ),3325,3325,,,3325,,34130592,6.99,7.2,34408778,3.26,SEPA,1
Forth Valley,Alloa,05/01/2021,06/01/2021,14556059,Positive,42938,40747.12,48210.67,39856.86,42938.21,4587.72,19604160,17.49,7.2,20293035,24.22,SEPA,1
Forth Valley,Alloa,06/01/2021,07/01/2021,14558204,Positive,211953,192584.56,209293.96,233980.93,211953.15,20825.9,19300896,20.97,7.3,18279915,117.7,SEPA,1
Forth Valley,Alloa,07/01/2021,12/01/2021,14562583,Positive,78204,70335.17,72966.68,91310.44,78204.1,11426.43,20716128,19.54,7.2,19038563,46.61,SEPA,1
Forth Valley,Alloa,11/01/2021,13/01/2021,14568574,Positive,115040,122205.55,107875.1,,115040.32,10133.15,19705248,20.02,7.3,18774406,65.22,SEPA,1
Forth Valley,Alloa,12/01/2021,14/01/2021,14574783,Positive,145058,148478.21,141637.95,,145058.08,4836.79,86599584,14.85,7.1,22297728,361.41,SEPA,1
